trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
357,False,"{'a': 0.003041558, 'e': 0.4688617652113632}",20,10,-51.07489549350657,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
358,False,"{'a': 0.003041558, 'e': 0.46617307894421933}",25,0,-14.69029787661536,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
359,False,"{'a': 0.003041558, 'e': 0.46348008007825225}",30,0,-6.77443279235196,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",1
360,False,"{'a': 0.003041558, 'e': 0.4607827935265776}",30,18,-42.37707744708556,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
361,False,"{'a': 0.003041558, 'e': 0.4580812442419765}",25,14,10.936316092815844,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.003041558, 'e': 0.45537545721666517}",30,3,-9.668874812809273,"{0: 20, 1: 6, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.003041558, 'e': 0.4526654574820627}",20,0,-17.464877434383972,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
364,False,"{'a': 0.003041558, 'e': 0.4499512701085611}",25,7,-3.8254472067368304,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
365,False,"{'a': 0.003041558, 'e': 0.44723292020529204}",20,2,-109.68946050169056,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 2}",1
366,False,"{'a': 0.003041558, 'e': 0.44451043291989534}",20,7,8.881323785561763,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.003041558, 'e': 0.4417838334382855}",20,0,19.790108631338644,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
368,False,"{'a': 0.003041558, 'e': 0.43905314698441966}",25,6,-15.903675145155498,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
369,False,"{'a': 0.003041558, 'e': 0.43631839882006385}",30,0,-92.376447176481,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
370,False,"{'a': 0.003041558, 'e': 0.4335796142445592}",20,5,-21.590631059471768,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
371,False,"{'a': 0.003041558, 'e': 0.4308368185945875}",20,8,-12.182924496501652,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
372,False,"{'a': 0.003041558, 'e': 0.4280900372439379}",25,9,21.5094512658852,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.003041558, 'e': 0.4253392956032712}",25,14,12.332907462797563,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
374,False,"{'a': 0.003041558, 'e': 0.42258461911988554}",25,15,-36.23943430625022,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
375,False,"{'a': 0.003041558, 'e': 0.41982603327747964}",20,0,-151.57052553202894,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 3}",0
376,False,"{'a': 0.003041558, 'e': 0.4170635635959188}",25,9,-96.58024411654942,"{0: 9, 1: 4, 2: 1, 3: 0, 4: 2}",1
377,False,"{'a': 0.003041558, 'e': 0.4142972356309977}",20,12,6.64747742304939,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.003041558, 'e': 0.4115270749742045}",20,2,-22.232888492120992,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
379,False,"{'a': 0.003041558, 'e': 0.4087531072524832}",20,5,-10.954984673597103,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
380,False,"{'a': 0.003041558, 'e': 0.4059753581279979}",20,0,13.669980698611486,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
381,False,"{'a': 0.003041558, 'e': 0.40319385329789437}",25,17,12.605792627763938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.003041558, 'e': 0.400408618494063}",30,8,-26.708345582938673,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 0}",1
383,False,"{'a': 0.003041558, 'e': 0.39761967948289983}",25,2,1.771332082106528,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
384,False,"{'a': 0.003041558, 'e': 0.39482706206506923}",20,0,-3.290029793839567,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
385,False,"{'a': 0.003041558, 'e': 0.39203079207526476}",20,0,0.7327238746339229,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
386,False,"{'a': 0.003041558, 'e': 0.3892308953819699}",20,14,9.141415352829862,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.003041558, 'e': 0.3864273978872195}",25,13,12.844626223549435,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.003041558, 'e': 0.38362032552635894}",25,9,-2.821756290994135,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
389,False,"{'a': 0.003041558, 'e': 0.3808097042678055}",20,0,-12.557295907314387,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
390,False,"{'a': 0.003041558, 'e': 0.3779955601128074}",25,13,20.063828233658977,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.003041558, 'e': 0.3751779190952035}",30,16,18.79301608301142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.003041558, 'e': 0.372356807281182}",30,8,-2.294445082560994,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
393,False,"{'a': 0.003041558, 'e': 0.36953225076904006}",20,11,6.18162624545346,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
394,False,"{'a': 0.003041558, 'e': 0.3667042756889419}",25,5,-96.35786697798042,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",1
395,False,"{'a': 0.003041558, 'e': 0.36387290820267737}",35,3,-79.01239021548739,"{0: 23, 1: 1, 2: 7, 3: 0, 4: 1}",1
396,False,"{'a': 0.003041558, 'e': 0.3610381745034189}",30,12,-39.58036365834452,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 1}",1
397,False,"{'a': 0.003041558, 'e': 0.3582001008154808}",20,15,2.9677731561099376,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.003041558, 'e': 0.3553587133940756}",30,0,-12.384919464307975,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
399,False,"{'a': 0.003041558, 'e': 0.35251403852507146}",25,20,8.632539897276718,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.003041558, 'e': 0.34966610252474856}",25,12,-79.80013394215108,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 2}",1
401,False,"{'a': 0.003041558, 'e': 0.3468149317395564}",20,4,-16.016002760953207,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
402,False,"{'a': 0.003041558, 'e': 0.3439605525458697}",20,15,8.990083121546643,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.003041558, 'e': 0.3411029913497445}",25,3,-5.736239635265566,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
404,False,"{'a': 0.003041558, 'e': 0.3382422745866731}",30,5,8.15368737562552,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
405,False,"{'a': 0.003041558, 'e': 0.3353784287213408}",25,0,-69.60820043653604,"{0: 19, 1: 2, 2: 0, 3: 4, 4: 0}",0
406,False,"{'a': 0.003041558, 'e': 0.33251148024738036}",20,11,-24.442473449393887,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
407,False,"{'a': 0.003041558, 'e': 0.329641455687127}",30,24,12.437242090721366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.003041558, 'e': 0.3267683815913725}",25,3,-53.1816031097018,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
409,False,"{'a': 0.003041558, 'e': 0.3238922845391207}",20,0,-14.93734933288448,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
410,False,"{'a': 0.003041558, 'e': 0.3210131911373409}",25,10,-44.811741235358156,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
411,False,"{'a': 0.003041558, 'e': 0.31813112802072185}",20,11,4.4642860323817395,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
412,False,"{'a': 0.003041558, 'e': 0.3152461218514249}",20,6,1.9838938926274778,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
413,False,"{'a': 0.003041558, 'e': 0.31235819931883835}",25,14,16.27009863835121,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.003041558, 'e': 0.30946738713932964}",25,0,4.5636572039412275,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
415,False,"{'a': 0.003041558, 'e': 0.30657371205599887}",20,9,-20.57077141827092,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
416,False,"{'a': 0.003041558, 'e': 0.30367720083843047}",30,4,-27.482648894528136,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 0}",1
417,False,"{'a': 0.003041558, 'e': 0.3007778802824466}",25,0,-6.772012874223787,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
418,False,"{'a': 0.003041558, 'e': 0.2978757772098588}",20,0,-32.00189795319376,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
419,False,"{'a': 0.003041558, 'e': 0.2949709184682199}",20,0,-6.516944372332732,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
420,False,"{'a': 0.003041558, 'e': 0.29206333093057496}",20,14,8.696802301120247,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.003041558, 'e': 0.2891530414952142}",25,19,12.255466033541708,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.003041558, 'e': 0.28624007708542276}",20,9,22.53066277290612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.003041558, 'e': 0.2833244646492326}",20,12,-24.778303639563756,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
424,False,"{'a': 0.003041558, 'e': 0.2804062311591719}",25,11,-35.11001269806834,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
425,False,"{'a': 0.003041558, 'e': 0.2774854036120173}",20,8,21.072994858031834,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.003041558, 'e': 0.2745620090285427}",25,3,-6.125533010539994,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
427,False,"{'a': 0.003041558, 'e': 0.2716360744532703}",30,20,-0.20405647146033168,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
428,False,"{'a': 0.003041558, 'e': 0.2687076269542192}",20,15,10.817945925381027,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.003041558, 'e': 0.2657766936226564}",25,5,-15.938802202085803,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
430,False,"{'a': 0.003041558, 'e': 0.26284330157284513}",25,8,19.21567879193837,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.003041558, 'e': 0.25990747794179486}",20,10,-25.123885249103054,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
432,False,"{'a': 0.003041558, 'e': 0.25696924988900904}",25,0,10.69190603645252,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
433,False,"{'a': 0.003041558, 'e': 0.25402864459623514}",25,7,-73.10981439292405,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
434,False,"{'a': 0.003041558, 'e': 0.2510856892672125}",25,17,2.7595373099361584,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
435,False,"{'a': 0.003041558, 'e': 0.24814041112742105}",25,8,18.536269259805476,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.003041558, 'e': 0.2451928374238285}",30,8,-126.97009330568538,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 3}",1
437,False,"{'a': 0.003041558, 'e': 0.24224299542463962}",25,0,-34.33960002351493,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
438,False,"{'a': 0.003041558, 'e': 0.23929091241904318}",25,18,-23.91521445221625,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
439,False,"{'a': 0.003041558, 'e': 0.23633661571695985}",30,2,-46.79153963593607,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 2}",1
440,False,"{'a': 0.003041558, 'e': 0.23338013264878862}",20,15,1.3662046748955412,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.003041558, 'e': 0.23042149056515548}",30,17,-8.380630265296714,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
442,False,"{'a': 0.003041558, 'e': 0.22746071683665933}",25,12,3.4395951585012305,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
443,False,"{'a': 0.003041558, 'e': 0.22449783885361926}",25,19,4.8389073084208265,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.003041558, 'e': 0.2215328840258204}",30,14,27.319972924548797,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.003041558, 'e': 0.21856587978226144}",25,8,21.627381618094155,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.003041558, 'e': 0.21559685357090022}",25,9,27.160332601192625,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.003041558, 'e': 0.21262583285840017}",20,12,7.460178672737683,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.003041558, 'e': 0.2096528451298753}",20,2,12.140567223793923,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.003041558, 'e': 0.20667791788863726}",25,16,17.391115564934083,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.003041558, 'e': 0.20370107865594006}",20,9,13.963475095823442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.003041558, 'e': 0.20072235497072588}",25,3,33.12249604151228,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.003041558, 'e': 0.1977417743893695}",20,8,23.524749861456105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.003041558, 'e': 0.19475936448542452}",35,22,27.08049101620378,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.003041558, 'e': 0.19177515284936764}",25,13,22.41683726738277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.003041558, 'e': 0.18878916708834362}",25,16,17.464197232226823,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.003041558, 'e': 0.18580143482590916}",30,23,8.906177738662992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.003041558, 'e': 0.18281198370177862}",20,0,10.430179271938623,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
458,False,"{'a': 0.003041558, 'e': 0.17982084137156742}",25,1,-1.5467114511395526,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
459,False,"{'a': 0.003041558, 'e': 0.17682803550653672}",25,20,10.8766059181219,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.003041558, 'e': 0.1738335937933364}",25,14,6.0280383169934915,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
461,False,"{'a': 0.003041558, 'e': 0.17083754393375045}",20,13,15.661616284082491,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.003041558, 'e': 0.1678399136444396}",25,18,11.973834471971589,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.003041558, 'e': 0.16484073065668559}",30,13,20.648448539547545,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.003041558, 'e': 0.16184002271613349}",20,7,-28.933963964832127,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
465,False,"{'a': 0.003041558, 'e': 0.15883781758253657}",30,15,-10.976548246036733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
466,False,"{'a': 0.003041558, 'e': 0.15583414302949847}",35,23,21.890277231498597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.003041558, 'e': 0.15282902684421676}",30,11,22.63811140124027,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
468,False,"{'a': 0.003041558, 'e': 0.14982249682722495}",20,0,-27.935819139078433,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
469,False,"{'a': 0.003041558, 'e': 0.14681458079213677}",25,0,36.942368626149715,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
470,False,"{'a': 0.003041558, 'e': 0.14380530656538773}",30,7,23.592542644533165,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.003041558, 'e': 0.1407947019859784}",20,10,12.406805541499269,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.003041558, 'e': 0.1377827949052158}",25,11,15.308751289100002,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.003041558, 'e': 0.13476961318645722}",20,12,13.655576244267632,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.003041558, 'e': 0.13175518470485137}",25,17,16.05168882979191,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.003041558, 'e': 0.1287395373470812}",20,16,7.7900554838258875,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.003041558, 'e': 0.12572269901110486}",20,9,-1.409834312161034,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
477,False,"{'a': 0.003041558, 'e': 0.12270469760589889}",20,9,7.529360380062829,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.003041558, 'e': 0.11968556105119937}",20,7,-25.831006592877074,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
479,False,"{'a': 0.003041558, 'e': 0.1166653172772439}",20,2,27.998596018611103,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.003041558, 'e': 0.11364399422451237}",25,14,23.0017713895017,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.003041558, 'e': 0.11062161984346978}",25,11,25.488093196069546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.003041558, 'e': 0.1075982220943069}",20,6,-4.822117538752931,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
483,False,"{'a': 0.003041558, 'e': 0.10457382894668191}",20,16,6.39761203741503,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.003041558, 'e': 0.10154846837946083}",30,10,35.19447150224396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.003041558, 'e': 0.09852216838046003}",20,6,23.691803072832442,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.003041558, 'e': 0.09549495694618639}",20,0,28.862868487356327,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
487,False,"{'a': 0.003041558, 'e': 0.09246686208157875}",20,6,20.245416632172372,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.003041558, 'e': 0.089437911799748}",20,11,14.470710787704288,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.003041558, 'e': 0.08640813412171919}",25,3,34.78476584394987,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.003041558, 'e': 0.08337755707617144}",20,11,14.797016886398389,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.003041558, 'e': 0.08034620869917908}",20,8,-2.711214762068497,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
492,False,"{'a': 0.003041558, 'e': 0.07731411703395148}",30,15,9.785003393767255,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.003041558, 'e': 0.07428131013057483}",25,9,-14.668271766939993,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
494,False,"{'a': 0.003041558, 'e': 0.07124781604575181}",25,9,28.76709997598033,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.003041558, 'e': 0.06821366284254253}",20,12,15.98262864674097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.003041558, 'e': 0.06517887859010393}",25,14,8.727483358943942,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.003041558, 'e': 0.06214349136343156}",20,15,9.442871253647404,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.003041558, 'e': 0.05910752924309881}",25,18,14.83767648680309,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.003041558, 'e': 0.05607102031499776}",25,12,23.855278615388695,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.003041558, 'e': 0.05303399267007835}",25,13,21.316840391746535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.003041558, 'e': 0.04999647440408985}",30,15,3.6431610174766385,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,11,15.160842413072636,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,15,26.631885389996857,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,12,13.776240548135616,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,20,15.765868292822546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",35,22,28.016688711421274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,16,7.904369710093719,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,3,28.80322711561442,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,18,19.098875192407778,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,17,15.366228248932666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,13,13.399704356141653,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
