trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
426,False,"{'a': 0.006007875, 'e': 0.07782077325649198}",20,11,-3.2676437527252835,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
427,False,"{'a': 0.006007875, 'e': 0.07735463742335275}",25,0,36.798028907161594,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
428,False,"{'a': 0.006007875, 'e': 0.07689129368036948}",20,14,10.811519946863832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.006007875, 'e': 0.07643072530330239}",25,20,10.561465354008636,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.006007875, 'e': 0.0759729156680876}",30,17,24.96280461686247,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.006007875, 'e': 0.07551784825023711}",25,13,14.548695107149076,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
432,False,"{'a': 0.006007875, 'e': 0.07506550662424244}",25,4,8.95347769671978,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
433,False,"{'a': 0.006007875, 'e': 0.0746158744629816}",25,14,10.983442859338467,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.006007875, 'e': 0.07416893553712982}",25,15,21.291179496915714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.006007875, 'e': 0.07372467371457378}",25,17,17.232240792782346,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.006007875, 'e': 0.0732830729598294}",20,0,33.53524545436012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
437,False,"{'a': 0.006007875, 'e': 0.07284411733346288}",25,3,30.572269783474376,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.006007875, 'e': 0.07240779099151545}",25,4,-32.583771464418504,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
439,False,"{'a': 0.006007875, 'e': 0.0719740781849316}",25,4,-17.97582368462544,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
440,False,"{'a': 0.006007875, 'e': 0.07154296325899041}",20,15,7.421829470572607,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.006007875, 'e': 0.07111443065274066}",25,18,13.985296265504477,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.006007875, 'e': 0.07068846489843904}",25,20,8.87057723977231,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.006007875, 'e': 0.07026505062099203}",30,3,35.69464695145384,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
444,False,"{'a': 0.006007875, 'e': 0.06984417253740076}",20,8,20.20988046691786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.006007875, 'e': 0.06942581545620942}",20,8,20.33838676521162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.006007875, 'e': 0.06900996427695696}",25,7,27.253979714947512,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.006007875, 'e': 0.06859660398963212}",20,9,14.739575507016951,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.006007875, 'e': 0.06818571967413144}",20,15,-1.2828922372047011,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.006007875, 'e': 0.06777729649972093}",25,18,13.023690771020833,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.006007875, 'e': 0.06737131972450063}",20,3,12.436756951208089,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.006007875, 'e': 0.0669677746948726}",20,3,25.768442704256497,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.006007875, 'e': 0.06656664684501191}",20,14,5.852018476022966,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.006007875, 'e': 0.06616792169634098}",25,6,34.598266694851546,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.006007875, 'e': 0.06577158485700686}",35,25,-4.348231469548793,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
455,False,"{'a': 0.006007875, 'e': 0.06537762202136196}",20,16,9.746594458297741,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.006007875, 'e': 0.06498601896944749}",20,0,29.332227100746046,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
457,False,"{'a': 0.006007875, 'e': 0.06459676156648027}",25,15,18.425666859482718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.006007875, 'e': 0.06420983576234256}",30,14,18.294335987449227,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
459,False,"{'a': 0.006007875, 'e': 0.06382522759107495}",25,19,9.329107539024037,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.006007875, 'e': 0.06344292317037219}",30,8,7.10218460152761,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
461,False,"{'a': 0.006007875, 'e': 0.06306290870108214}",25,15,-6.295153583367632,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
462,False,"{'a': 0.006007875, 'e': 0.06268517046670768}",20,0,30.6003650860541,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
463,False,"{'a': 0.006007875, 'e': 0.062309694832911745}",20,13,15.809547080920016,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.006007875, 'e': 0.061936468247024985}",20,3,13.961766187707612,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
465,False,"{'a': 0.006007875, 'e': 0.061565477237556704}",20,8,20.15826533815061,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.006007875, 'e': 0.061196708413708674}",25,6,30.664385025616756,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.006007875, 'e': 0.06083014846489166}",20,0,28.930223201478434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
468,False,"{'a': 0.006007875, 'e': 0.060465784160245055}",25,6,18.486034314589247,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
469,False,"{'a': 0.006007875, 'e': 0.06010360234815928}",30,22,0.49037618363615554,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.006007875, 'e': 0.05974358995580119}",20,10,5.823549975045628,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.006007875, 'e': 0.05938573398864205}",20,2,30.4941865119854,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.006007875, 'e': 0.05903002152998862}",30,11,12.24752527009231,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
473,False,"{'a': 0.006007875, 'e': 0.058676439740516846}",20,1,25.47391363547046,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.006007875, 'e': 0.05832497585780856}",20,16,9.526570060378173,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.006007875, 'e': 0.05797561719589068}",25,18,12.700119441987619,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.006007875, 'e': 0.057628351144777386}",20,8,-0.9156038053262587,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
477,False,"{'a': 0.006007875, 'e': 0.05728316517001492}",25,8,-9.964420438343696,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
478,False,"{'a': 0.006007875, 'e': 0.0569400468122293}",25,12,25.261742336897516,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.006007875, 'e': 0.056598983686676395}",20,11,16.04393176609075,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.006007875, 'e': 0.056259963482795036}",20,5,24.21961173202559,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.006007875, 'e': 0.05592297396376263}",20,14,13.503621786856968,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.006007875, 'e': 0.05558800296605355}",20,12,13.238168699430506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.006007875, 'e': 0.05525503839899993}",30,14,18.364311756504883,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.006007875, 'e': 0.054924068244355424}",35,16,31.17490486918051,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.006007875, 'e': 0.054595080555861306}",25,17,14.413015078594583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.006007875, 'e': 0.05426806345881537}",35,10,43.29940807840175,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.006007875, 'e': 0.05394300514964321}",25,14,1.979278532225693,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
488,False,"{'a': 0.006007875, 'e': 0.053619893895472205}",20,13,15.409694555262872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.006007875, 'e': 0.05329871803370813}",25,17,13.948784793348072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.006007875, 'e': 0.052979465971614015}",25,11,27.194309649389492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.006007875, 'e': 0.052662126185891854}",25,1,33.41046139775013,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.006007875, 'e': 0.0523466872222666}",20,3,18.046460848089254,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.006007875, 'e': 0.05203313769507281}",20,7,21.642709661408286,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.006007875, 'e': 0.05172146628684358}",25,16,16.23886913695916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.006007875, 'e': 0.05141166174790207}",25,8,23.77159263821997,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.006007875, 'e': 0.051103712895955514}",25,11,25.201443181889818,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.006007875, 'e': 0.05079760861569156}",20,11,19.39102743502668,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.006007875, 'e': 0.05049333785837705}",20,3,0.6753138851851868,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
499,False,"{'a': 0.006007875, 'e': 0.050190889641459215}",20,0,-1.0754142855726223,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
500,False,"{'a': 0.006007875, 'e': 0.04989025304816927}",20,10,22.19094023026915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,13,14.32109579401789,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",35,15,32.32319000064191,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,13,18.342995028026266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,15,18.118424128467844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,9,21.528529125072517,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,12,12.293635837099611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",35,23,19.278152408027744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,16,7.043964869253694,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,18,12.352736561558734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,12,10.860361467359875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
