trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
358,False,"{'a': 0.006007875, 'e': 0.11709012108534947}",20,0,-12.415246611689152,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
359,False,"{'a': 0.006007875, 'e': 0.11638876720693712}",25,0,-15.194045147682266,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
360,False,"{'a': 0.006007875, 'e': 0.11569161434273677}",20,11,12.7590098169085,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.006007875, 'e': 0.1149986373292454}",30,8,-10.485540581150413,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
362,False,"{'a': 0.006007875, 'e': 0.11430981115368605}",25,7,26.675064910278902,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.006007875, 'e': 0.11362511095310482}",25,12,20.816228009359182,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.006007875, 'e': 0.11294451201347348}",20,4,26.732314155450208,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.006007875, 'e': 0.11226798976879748}",25,0,-8.084817713782671,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
366,False,"{'a': 0.006007875, 'e': 0.11159551980022936}",20,14,-0.18461690088113691,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.006007875, 'e': 0.11092707783518704}",25,12,11.303877784886094,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.006007875, 'e': 0.11026263974647803}",30,12,-22.80145390451661,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
369,False,"{'a': 0.006007875, 'e': 0.10960218155142833}",25,17,17.094652386037854,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.006007875, 'e': 0.10894567941101704}",30,13,15.288511299845087,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
371,False,"{'a': 0.006007875, 'e': 0.10829310962901564}",25,11,23.55768576732582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.006007875, 'e': 0.1076444486511328}",30,16,13.576504582279211,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
373,False,"{'a': 0.006007875, 'e': 0.10699967306416415}",25,15,4.510679553288495,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
374,False,"{'a': 0.006007875, 'e': 0.10635875959514739}",25,0,36.071970830599,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
375,False,"{'a': 0.006007875, 'e': 0.10572168511052192}",20,6,23.5428766740942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.006007875, 'e': 0.10508842661529408}",20,1,17.939927607157827,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.006007875, 'e': 0.10445896125220706}",20,0,24.781807689221363,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
378,False,"{'a': 0.006007875, 'e': 0.10383326630091602}",25,19,1.1719488020295161,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.006007875, 'e': 0.10321131917716775}",20,7,22.64844552702425,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.006007875, 'e': 0.1025930974319857}",20,7,20.31686805608707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.006007875, 'e': 0.10197857875085961}",25,19,13.465699564842208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.006007875, 'e': 0.10136774095294018}",25,15,15.149562096016618,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.006007875, 'e': 0.10076056199023828}",20,10,12.690565969129434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.006007875, 'e': 0.10015701994682927}",25,5,20.64096168486636,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
385,False,"{'a': 0.006007875, 'e': 0.09955709303806184}",20,13,13.258394301351021,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.006007875, 'e': 0.09896075960977196}",30,3,37.26142584173321,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.006007875, 'e': 0.09836799813750094}",30,13,17.57649822258753,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
388,False,"{'a': 0.006007875, 'e': 0.09777878722571863}",20,4,25.01708585567567,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.006007875, 'e': 0.09719310560705137}",25,0,-24.37104236240403,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
390,False,"{'a': 0.006007875, 'e': 0.09661093214151402}",20,9,21.75082791620754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.006007875, 'e': 0.09603224581574711}",20,0,14.171358791818903,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
392,False,"{'a': 0.006007875, 'e': 0.09545702574225831}",20,14,10.72105504055417,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.006007875, 'e': 0.09488525115866864}",20,8,19.624332005724572,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.006007875, 'e': 0.09431690142696281}",25,3,23.33839687717351,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
395,False,"{'a': 0.006007875, 'e': 0.09375195603274449}",30,20,20.951140156612816,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.006007875, 'e': 0.0931903945844957}",20,8,6.947025463948719,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
397,False,"{'a': 0.006007875, 'e': 0.09263219681284107}",30,9,29.741732234293302,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.006007875, 'e': 0.09207734256981585}",25,12,-28.217294975623293,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
399,False,"{'a': 0.006007875, 'e': 0.09152581182813894}",20,0,-0.16942058265474613,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
400,False,"{'a': 0.006007875, 'e': 0.09097758468048985}",35,14,34.12565189415376,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.006007875, 'e': 0.09043264133879035}",25,0,-7.729639163921837,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
402,False,"{'a': 0.006007875, 'e': 0.08989096213349002}",20,10,-26.414058297132918,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
403,False,"{'a': 0.006007875, 'e': 0.08935252751285634}",20,12,14.257824059714666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.006007875, 'e': 0.08881731804226904}",25,19,2.4054084591171025,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
405,False,"{'a': 0.006007875, 'e': 0.08828531440351867}",20,7,24.679295993259192,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.006007875, 'e': 0.08775649739410908}",25,0,37.785728323636974,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
407,False,"{'a': 0.006007875, 'e': 0.08723084792656453}",20,1,14.24628483282344,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
408,False,"{'a': 0.006007875, 'e': 0.08670834702774059}",20,3,10.112169314286875,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
409,False,"{'a': 0.006007875, 'e': 0.08618897583813954}",25,18,12.405180904596424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.006007875, 'e': 0.08567271561122933}",25,10,27.013694155273242,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.006007875, 'e': 0.08515954771276708}",25,12,14.99279911327993,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.006007875, 'e': 0.08464945362012666}",20,0,15.410523284056778,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
413,False,"{'a': 0.006007875, 'e': 0.08414241492162974}",20,4,26.526593613944243,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.006007875, 'e': 0.08363841331588155}",20,2,5.197769409401891,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
415,False,"{'a': 0.006007875, 'e': 0.08313743061111012}",20,0,15.069421846243188,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
416,False,"{'a': 0.006007875, 'e': 0.08263944872450983}",20,15,7.745335668600994,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.006007875, 'e': 0.08214444968158847}",20,0,15.816307940350299,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
418,False,"{'a': 0.006007875, 'e': 0.08165241561551867}",20,0,28.35736812492181,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
419,False,"{'a': 0.006007875, 'e': 0.08116332876649286}",20,12,13.668712061838102,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.006007875, 'e': 0.08067717148108239}",25,0,20.27691179959059,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
421,False,"{'a': 0.006007875, 'e': 0.08019392621160018}",25,8,25.986800363951026,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.006007875, 'e': 0.0797135755154674}",30,17,14.665994995501915,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.006007875, 'e': 0.07923610205458388}",30,16,16.92440644885193,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.006007875, 'e': 0.0787614885947024}",30,3,40.40240177828049,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.006007875, 'e': 0.07828971800480644}",30,18,16.197597118490634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.006007875, 'e': 0.07782077325649198}",30,18,9.736476021385723,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
427,False,"{'a': 0.006007875, 'e': 0.07735463742335275}",20,16,9.433826319299719,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.006007875, 'e': 0.07689129368036948}",20,12,17.905108036767654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.006007875, 'e': 0.07643072530330239}",25,13,16.52930574110781,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.006007875, 'e': 0.0759729156680876}",30,22,13.80384879720365,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.006007875, 'e': 0.07551784825023711}",20,6,13.343087338579613,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
432,False,"{'a': 0.006007875, 'e': 0.07506550662424244}",20,8,-7.277528832854046,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
433,False,"{'a': 0.006007875, 'e': 0.0746158744629816}",25,11,19.18699275371319,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.006007875, 'e': 0.07416893553712982}",25,17,15.07501310725794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.006007875, 'e': 0.07372467371457378}",25,15,15.6851940146217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.006007875, 'e': 0.0732830729598294}",20,0,16.295424261883337,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
437,False,"{'a': 0.006007875, 'e': 0.07284411733346288}",25,8,15.615336708587838,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
438,False,"{'a': 0.006007875, 'e': 0.07240779099151545}",20,10,21.784369853481515,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.006007875, 'e': 0.0719740781849316}",30,19,8.551330176361361,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
440,False,"{'a': 0.006007875, 'e': 0.07154296325899041}",20,0,16.075717213790398,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
441,False,"{'a': 0.006007875, 'e': 0.07111443065274066}",30,21,13.962083918132615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.006007875, 'e': 0.07068846489843904}",20,0,-14.529096870224912,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
443,False,"{'a': 0.006007875, 'e': 0.07026505062099203}",20,0,28.19694876075804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
444,False,"{'a': 0.006007875, 'e': 0.06984417253740076}",25,9,28.77070848189112,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.006007875, 'e': 0.06942581545620942}",25,4,26.165170138970314,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.006007875, 'e': 0.06900996427695696}",20,8,18.555192012213652,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.006007875, 'e': 0.06859660398963212}",20,10,14.328522241899995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.006007875, 'e': 0.06818571967413144}",30,4,27.171642358334594,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.006007875, 'e': 0.06777729649972093}",30,16,22.301714499630393,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.006007875, 'e': 0.06737131972450063}",25,0,30.05326734138135,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
451,False,"{'a': 0.006007875, 'e': 0.0669677746948726}",25,8,21.55048108901137,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.006007875, 'e': 0.06656664684501191}",25,5,33.067874939314706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.006007875, 'e': 0.06616792169634098}",20,3,28.87723690649583,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.006007875, 'e': 0.06577158485700686}",20,15,5.534268909141566,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.006007875, 'e': 0.06537762202136196}",25,0,32.77450235008006,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.006007875, 'e': 0.06498601896944749}",20,3,29.56134117484004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.006007875, 'e': 0.06459676156648027}",30,4,39.43673254070471,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.006007875, 'e': 0.06420983576234256}",30,7,33.98236458018492,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.006007875, 'e': 0.06382522759107495}",25,13,17.783075036131144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.006007875, 'e': 0.06344292317037219}",30,19,17.610772891119314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.006007875, 'e': 0.06306290870108214}",25,15,17.664745332894984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.006007875, 'e': 0.06268517046670768}",25,13,15.493598086002097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.006007875, 'e': 0.062309694832911745}",30,10,11.938285580536554,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
464,False,"{'a': 0.006007875, 'e': 0.061936468247024985}",20,13,7.715918365135811,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.006007875, 'e': 0.061565477237556704}",20,16,6.531823610199249,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.006007875, 'e': 0.061196708413708674}",30,23,12.981259310801436,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.006007875, 'e': 0.06083014846489166}",25,0,35.51165388025062,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
468,False,"{'a': 0.006007875, 'e': 0.060465784160245055}",20,1,21.23645146803951,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.006007875, 'e': 0.06010360234815928}",20,2,22.959012016379504,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.006007875, 'e': 0.05974358995580119}",20,7,-4.1725712475487,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
471,False,"{'a': 0.006007875, 'e': 0.05938573398864205}",25,19,11.804765612129028,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.006007875, 'e': 0.05903002152998862}",25,11,25.049672352282176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.006007875, 'e': 0.058676439740516846}",35,22,19.16885580184126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.006007875, 'e': 0.05832497585780856}",20,12,18.292572584339812,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.006007875, 'e': 0.05797561719589068}",25,11,14.136526133038368,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.006007875, 'e': 0.057628351144777386}",20,0,-10.4279027269869,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
477,False,"{'a': 0.006007875, 'e': 0.05728316517001492}",25,9,25.91227770194481,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.006007875, 'e': 0.0569400468122293}",30,0,16.979174803878742,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
479,False,"{'a': 0.006007875, 'e': 0.056598983686676395}",30,3,35.83267891506564,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.006007875, 'e': 0.056259963482795036}",20,6,25.568188084024193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.006007875, 'e': 0.05592297396376263}",30,0,14.1996133692533,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
482,False,"{'a': 0.006007875, 'e': 0.05558800296605355}",20,3,22.612916708430955,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.006007875, 'e': 0.05525503839899993}",30,22,13.497739237094105,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.006007875, 'e': 0.054924068244355424}",30,10,21.66892331272387,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
485,False,"{'a': 0.006007875, 'e': 0.054595080555861306}",25,17,0.7108521939998831,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
486,False,"{'a': 0.006007875, 'e': 0.05426806345881537}",20,0,-22.771661247646385,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
487,False,"{'a': 0.006007875, 'e': 0.05394300514964321}",25,11,23.91821006349449,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.006007875, 'e': 0.053619893895472205}",25,11,27.382889365202796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.006007875, 'e': 0.05329871803370813}",20,1,34.282636595455685,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.006007875, 'e': 0.052979465971614015}",20,0,-14.433386342641816,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
491,False,"{'a': 0.006007875, 'e': 0.052662126185891854}",25,8,26.468163436631198,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.006007875, 'e': 0.0523466872222666}",25,2,29.82128280021187,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.006007875, 'e': 0.05203313769507281}",25,11,27.23829941739424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.006007875, 'e': 0.05172146628684358}",25,4,33.249532715723504,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.006007875, 'e': 0.05141166174790207}",20,10,18.534471247773876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.006007875, 'e': 0.051103712895955514}",20,0,28.060324522127544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
497,False,"{'a': 0.006007875, 'e': 0.05079760861569156}",25,10,28.067145562102134,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.006007875, 'e': 0.05049333785837705}",30,10,32.087416939859075,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.006007875, 'e': 0.050190889641459215}",25,9,25.53258734052428,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.006007875, 'e': 0.04989025304816927}",30,16,22.82163965860041,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,13,12.70139613593526,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,15,26.505789359076267,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,22,11.904740114174217,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",35,15,31.539257063657924,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,18,10.109194587818797,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,8,19.703523261076715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,4,22.054355404130565,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,7,20.607071087988707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,11,22.644146589931438,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,20,17.30724037150149,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
